state,year,yield_bu_acre,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,tmax_01,tmax_02,tmax_03,tmax_04,tmax_05,tmax_06,tmax_07,tmax_08,tmax_09,tmax_10,tmax_11,tmax_12,precip_01,precip_02,precip_03,precip_04,precip_05,precip_06,precip_07,precip_08,precip_09,precip_10,precip_11,precip_12,ph,ocd,clay,sand,silt,bd,irr_frac,planting_doy,harvest_doy,irr_frac_filled,irr_flag
Montana,2011,31.0,0.07658734982278037,0.09319965349952117,0.17403434412192703,0.27172295222034226,0.4683261675028958,0.6142179902618713,0.5605538327860735,0.47708341197632614,0.44016534273612856,0.43188402815831,0.3579559464409496,0.3068580094835499,-1.2638454068738838,-1.971888677407037,3.9356203778538656,8.506092512651094,14.362463438341706,20.51154742020009,28.097260228586094,28.543772001984053,24.09144431517842,14.795698295843463,3.959456831518253,1.4678922714584814,1.5443235923994751,1.3082106558671,1.529719903086467,2.2817609507160412,4.8801223767764865,2.814985533567873,1.1011520782584303,0.6739937154612501,0.3979285893738852,1.6963229205032686,0.9909710310936138,0.7449817827015043,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2012,33.0,0.2914549116673039,0.307498125583624,0.31662929068085977,0.35948334826049805,0.47549133607280797,0.5317441556883157,0.466075473994182,0.41368966301795823,0.39296106353064203,0.31789376798534885,0.22959638601708118,0.1882258135780992,1.9280147041077953,2.2621159759738134,11.044770416424626,14.954277261467098,17.239703976274427,23.42896297311819,31.144048557083067,29.25963696567186,24.36895051708683,12.174691174535496,7.582513715788139,0.2671804734243892,1.0626507762317328,1.0089023728402453,1.4049577791320758,1.7934975935188082,2.1132954676910005,1.73225968966142,1.045774828948003,0.4751776093870078,0.1288972945098148,1.660354295800314,1.2871616254328138,1.1438926147447148,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2013,37.0,0.14501306594238605,0.22246370005014493,0.25740103698092653,0.2836290854928855,0.4901429692514779,0.6028989834913198,0.5404723221168564,0.48395812678098954,0.47793779764473693,0.4555391762334764,0.3962694309101139,0.12451263135140565,-0.5219381158328815,1.6340027945176416,5.471149127816091,9.308604481741554,18.79971083061662,22.857805830142468,29.03218364064577,28.96432325196554,22.901238932352214,11.21639665789678,4.189668220425915,-2.621485222564104,0.8705453513535726,0.5857548557544946,0.8486331578612183,1.4329207177964889,3.690360819883474,2.4079366729057634,0.9744974372416284,1.1177328462258662,2.151584273266991,1.0433909300439128,0.8444217040170273,1.2451892270872575,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2014,35.0,0.23498370489809822,0.15439917972618988,0.2656086957219975,0.3455224611307606,0.5005186578833355,0.5836248961571328,0.5093160467999831,0.48411648486785025,0.5096663463734205,0.5075192056914714,0.31031889467428975,0.27483926103490164,1.7417962123810184,-3.744976284161965,4.736205405196699,12.232261909911358,17.966558887352335,20.402105218926977,28.534496616923263,25.47189342183242,20.38493874950217,15.855359759964074,2.03128470195162,1.3139908488788024,1.023659501891526,1.5963577537216531,1.9156852352771168,1.3917554775360317,1.758421240349695,2.642275394454274,0.5916297731325664,3.272777675017733,1.136050364380199,0.7631327000345323,1.7184769650923393,1.155879367064525,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2015,31.0,0.21069395656378676,0.38177063254446236,0.4151262303118054,0.4115193049500257,0.5279701694048897,0.5846322931817723,0.48321244066044633,0.4519989092296064,0.44711829120277924,0.4638156370346586,0.3516437994280907,0.21264287028818823,1.7301799684255457,3.1113405627677366,11.60543706188946,13.234700636914909,16.56325985634794,25.482145658956146,26.93919643867605,27.45673112378114,22.06101853314931,15.591285633078655,4.508449724472371,0.5139559793008175,1.037313328631168,0.8544008420170957,0.8333189242054315,0.9339381773118518,2.207468111345567,1.5696928275721218,1.630705130253299,0.8416303869722792,1.0757124811357164,1.2906793352228147,1.077259510168494,1.3965357868598052,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2016,36.0,0.12636722782936974,0.3806837037960564,0.37965190613024796,0.42472157403409605,0.5371660643618761,0.579487984862159,0.49397304720258384,0.45827937062405943,0.4838139876655769,0.4739619815525027,0.4633382658529234,0.16302293552630837,0.3912867375707378,7.081783344536234,10.11511360580522,14.523497132078605,17.848707501716774,25.75542033827099,27.1081922275082,26.386698312319258,19.055777264983476,11.89635375866311,9.984281030623492,-5.110644031600145,0.8085229018110781,0.8167038267607484,1.2025163545150417,2.084553473692503,2.6509462584521173,1.3782318743397293,1.8342648542772344,0.9339416825046276,2.197385470132866,3.1318392278818252,0.5769302158665333,1.3183969908539006,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2017,21.0,0.10961343896348655,0.26928588941537257,0.36425446284980795,0.44953718773566365,0.543970751893383,0.542375289568059,0.45590160535856095,0.4107758431234721,0.40733911160601954,0.42470013405415136,0.27999987584949226,0.2169331304899512,-3.897612696170995,2.053187512899001,8.157949171165228,12.12165276037416,19.342076325361575,23.994370242763697,31.455087304213464,27.43979589475543,20.166920291953033,12.353773933240063,4.736083549907107,-1.0316798234039195,0.7753406856683891,1.575373966694286,1.619576634717352,1.9758862538794235,1.3305472660198787,1.5105025417164106,0.4006197932616657,0.3357466016285682,1.8443341052838576,1.0416695969224028,1.402362606346314,1.6156020377387912,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2018,34.0,0.08605510428399751,0.08220798155599347,0.07759326390262347,0.3224577757906149,0.5779047340237476,0.6643167225291352,0.5468374660975647,0.4779038880485114,0.46470134886604164,0.4480219915038031,0.33474009549202277,0.30481196985220904,0.0123324509648341,-4.855164585959187,3.794473735533643,10.202957959942978,20.387371493576836,22.135019239702444,27.95345185614684,26.4677253516399,18.682980289553655,11.679980721650397,4.232683618931503,1.2557934432885531,1.0624978267150764,2.0728102872843897,1.2826435747196214,2.041401611487935,2.704251824958169,3.0594983241660447,0.6713291571379449,0.932513606649679,1.032230345865479,1.1222404510758994,1.332275953409591,0.7823083692005272,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2019,37.0,0.2297386682291995,0.074200814108572,0.14935750469099546,0.36747274739017227,0.5195349822602026,0.650278545297043,0.5943751578207463,0.5202344075274604,0.5071751720338483,0.46783460859027604,0.3874916328191874,0.24179242660356742,1.7632803311072394,-9.453957286258628,3.2209519157086675,11.605290301050047,15.298767526361871,22.285955461551055,26.2844210035002,26.15717750167096,19.011313836015916,7.769077221229168,3.898196720249075,1.278976337408892,0.9062872557912406,1.9368087076046607,0.4789760100196834,2.0222825296347757,2.231610026395993,2.365851851414152,1.812212354251228,1.483518924267777,3.355055332235877,1.2273511590644213,1.0894897375072372,0.7382943271454068,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2020,38.0,0.269546022426933,0.27091706294596346,0.30413747160452215,0.3703026776796211,0.5441412946002454,0.6510242747451107,0.5646648429691294,0.4703093806006087,0.43939475999620237,0.31719365167953556,0.30639827717207896,0.35643098191316563,0.2785155846249267,2.448899653416788,6.063579572435401,10.823519018150591,17.40226620671575,22.26786275495732,27.31908668750225,28.440659393940564,21.967608496537537,9.75591792777277,6.2388552465154135,3.2566287058691046,1.069222735283651,1.1248228902665969,0.9528794228850664,1.0560062340802063,2.159053789014934,2.880852545054808,1.007672191891772,0.4534444307891425,0.8207922005172597,1.859044477197905,1.1244221470592928,0.594037361239352,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2021,17.0,0.3539365438313458,0.2681468226393468,0.34147202329988646,0.3659001585772747,0.4977867208277584,0.5275048235114856,0.4540619096322959,0.4432188477308894,0.44414035343889646,0.42799244828064037,0.4398767442678463,0.1698114373316651,2.271701507307398,-4.520949752363094,9.19352182390503,11.958436093448428,16.047445289197867,27.327038371489323,31.26916491349317,25.752431358297144,23.168337294144298,14.895864627366793,8.868092291909363,-2.109969909015319,0.6598406576686412,1.4174066999702983,0.4341510347876913,0.9313071988341732,2.1600126984933823,0.799082519452341,0.623008381000131,1.7849430946454024,0.3859515030100477,1.5701760062932897,0.9115029667591732,1.4645694044223958,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2022,25.0,0.1937727831560348,0.24248361203871666,0.33440153709785125,0.32930106783078755,0.4635854776499743,0.6187994905387073,0.5250130166204883,0.4492550833302049,0.45087000606506555,0.3359209213983904,0.23152200929161018,0.09171964993055567,0.6953014394455863,0.9532137050949244,7.4749179971193485,7.859477797937529,15.32631139700294,21.582868022402693,28.912524474143765,29.68386678937344,24.734691550830007,14.896639820903944,0.2540887052412017,-4.96959065422493,0.8035917644074948,0.7269673575196672,0.946739097037348,1.8207675102886232,2.1030312798695694,2.5958448255594635,1.6715159457746036,0.8006011538083874,0.7985902423463557,1.550619053838327,1.2016046656493564,1.4258514503958772,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Montana,2023,30.0,0.17801840859776213,0.21107399494147222,0.15511845705314925,0.11954400920713881,0.11434502307291283,0.11171776144451888,0.10770005277044077,0.1094882682107988,0.11533801279804992,0.1217849724529331,0.13504753942092187,0.17614647040860382,-0.3118104712049216,1.220001744143303,0.7054211148756622,10.084261339127297,20.733162802861443,22.46573063275559,27.94865980550304,27.183555138530664,22.08717683666697,11.471958115690086,7.1118177840073145,5.044626573508879,0.6788702400384677,0.9794488016915373,1.1229971887079926,1.127628669572684,2.5056936850049247,3.707701872237233,0.7713084520020776,1.5190897700207748,1.495381555036157,1.540576544209567,0.7699738399914825,0.591596478209226,0.6613735371448872,0.5765094402242936,0.8172046442915797,0.2745066962880277,0.630927362998775,0.53086111901814,,98.0,219.0,0.0,0
Washington,2000,54.0,0.3759704868892897,0.39173670728074095,0.5847097710987491,0.6253925286117301,0.6781887148766852,0.6999656060488068,0.656427604851199,0.6441513984235143,0.657138910093539,0.6318035762951922,0.5678835132270159,0.5009994189957804,2.281597434822686,5.80962137098345,8.912605156161646,15.26748176554537,16.223244455625775,21.73624571424432,25.09770110601721,24.89732725212457,19.661842648235226,13.57606206530494,4.03635735679876,1.6465423052830488,5.295456148718068,3.846308387323336,3.3700449462487594,2.0914006834667496,2.666273962188612,2.0577710468786066,0.6145706292203319,0.3595283839404495,1.8526673601644044,2.436104573111927,2.6206952566086965,2.9099966125321823,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2001,41.0,0.5383705413726988,0.5751753602231777,0.6562289097595888,0.5827259332991618,0.6785360167056217,0.5796200815886727,0.6559030756028617,0.6454990727386924,0.661902554284097,0.5716693853191717,0.6466981927206269,0.510720913069353,3.2123416778965748,4.42500934351267,9.78926044583659,11.89101060611489,19.328587485337437,19.31889701287872,24.539820095918344,26.376340359283574,22.626484509756096,12.41395058589478,7.60829210426084,2.7176021682855094,2.5788370632739097,1.9312710973680531,3.089660185611128,2.971181074075248,1.744508881639024,2.1664053488739365,0.6099808971745438,1.303983463878165,0.6936088447616275,4.132977640885324,6.755149158562487,6.684502691520929,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2002,43.0,0.46018382024235177,0.6409062733073064,0.5000798917820762,0.5876930566635854,0.6542065820013067,0.6992281028098575,0.6544583276343771,0.6457386272611906,0.6630111154170588,0.670456347035326,0.7194936426459221,0.5847599736659626,3.3059837029849177,5.774520844027506,6.655369691336432,13.068213479562417,15.859717185067325,22.106116944035364,26.67009674499911,25.48574820308329,21.04665340328029,13.767836243477973,8.709556545947919,3.8525883329756425,6.518777493060279,4.071999026014621,3.886075752646985,3.043707151663091,1.7738571516885973,1.7018848176872536,0.4514217426407442,0.2636957307082884,0.721953749185717,0.5450828265275042,3.6745568391170464,5.987733426985934,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2003,41.0,0.5836896223902376,0.7327684540431614,0.5570443171339939,0.5963311891115024,0.6786439172608746,0.6962024850037987,0.644341295493493,0.6346781477929808,0.649849890934467,0.6718114172871648,0.6189463683546427,0.4106224259557116,5.527538103929771,6.228244065121146,9.529395359859848,12.273397894592565,16.980037160194456,23.40309986983505,28.44305216732431,26.785875557294503,22.651258889557653,15.221219793774424,5.105500050473665,2.4037689879356208,7.043504296456678,2.399409780858035,6.288663997812894,3.19576617057167,1.252399005957711,0.5186308703204408,0.132205049670354,0.2487980744384343,1.1914451678204525,5.472198223577534,6.059176574956522,4.693953304976158,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2004,50.0,0.3147176539738597,0.6020956761826848,0.6641406942328465,0.6476058986458868,0.6899863320596495,0.7150855382872813,0.6581068081638807,0.6507702933409087,0.6810585770133863,0.6678194090373694,0.6983099119245425,0.6523398081092174,1.7483896136700423,5.845155004637547,11.535187223974788,16.595284994340034,16.997650910312473,23.061207590209563,27.19095195095298,26.216010245205663,18.98381364860944,14.083901862902335,7.455082322388705,4.57283365864032,5.3888261764490535,2.8645843038669727,2.815469039543319,1.1912281831301104,2.6185517430546508,1.4932085245885225,0.3567366192077569,2.7823960634266864,2.559013443147017,3.2459679548546663,3.5683997059228743,4.290029902381954,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2005,44.0,0.5766036461428332,0.7998836195056769,0.7167385499328338,0.6686001792414099,0.6983746351711922,0.700523682367669,0.6546378337903008,0.6365966500825998,0.6274789584234854,0.6892869245428915,0.5827417784007912,0.42502947499097105,3.409626032450092,8.065154578358829,11.339672654091714,13.821912209733227,18.466986247751436,20.03924367596062,25.95290448514936,26.548032561906155,19.89436133550356,13.722470992419233,5.33382543614772,2.122104019367157,4.071807283350054,1.0284183685117538,3.8428194681556263,2.9358344489338677,2.9971420392183754,1.7994153766985683,1.0389028470569948,0.4162615826601628,1.578512091937304,3.643514569663126,4.725282429547286,5.74920999620137,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2006,50.0,0.4709777422310373,0.7036341305652248,0.614053288138498,0.6252212996637618,0.6708987265869828,0.7192461095445539,0.6648647264110333,0.6413324999344422,0.6648966593303112,0.6925028443223282,0.5127486596607234,0.49177460411803214,5.084833699459864,5.240923087779322,8.67415794566972,13.472832669392515,18.664426449867108,22.01095075949831,27.277409613625935,25.799581069458952,22.267400931269435,13.74547427207267,5.891541451250077,2.643154688600646,10.068877375095564,3.358509700874761,3.076567133041483,2.47935203148898,1.9841901851616843,1.9323939160696024,0.3493597862680135,0.2019030437759395,1.0144866571782007,1.568736368003308,12.275981836681735,5.710548076668196,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2007,46.0,0.5187509247555286,0.5545564857070163,0.6556734190732795,0.6173781442531854,0.6891075753290923,0.6940499757255227,0.6560191899984891,0.645137579835657,0.6391465956705138,0.6730355984994678,0.6582206994831301,0.5156990241019934,2.1857384881612916,5.764826881618433,10.558701619836938,12.91324692689193,18.94646965749945,20.26059038214976,27.53731446616797,24.41369933598696,19.77214860555665,12.58593378830244,6.202513761130888,2.332229083221364,4.5027494737871185,4.55361740215166,4.921354351823423,2.0039140737684704,1.201983237696778,1.5366579049606437,0.907309788532532,0.6297924865531943,1.3519019101183631,3.756329762101342,3.546292206547534,7.475737591771293,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2008,42.0,0.44438514952433766,0.5135872617869855,0.5480589959811485,0.5096158277483083,0.6257826806937912,0.67635001866126,0.6509603589238027,0.6494304687427788,0.6680794976043203,0.592678961661901,0.6840982678287313,0.46235319006832615,1.3666197785240115,6.42592996761033,7.357887254329739,10.780874180495855,18.27529950500474,20.28492693287359,25.078263898204455,24.322063660461197,21.8635405854871,13.340947832918689,8.290972841706946,-0.0138547064973977,4.8637729821110645,3.3139408937633323,3.3817545620083753,1.7959013126832044,1.2885697626531682,1.6284891218966666,0.3960168222500931,1.7633928121611688,0.593192738869282,2.079618763626033,5.80652337314954,4.853071127470726,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2009,45.0,0.5188912877657857,0.5789511077410673,0.5269988739491261,0.5910518137267932,0.664618558493309,0.6868707276947895,0.6536850665147957,0.6473943943119382,0.6656531992658918,0.5347507652730191,0.6718076217547936,0.6597739600261738,2.993011276134041,5.077028717203973,6.346195325964175,12.993030335777348,18.48080355639996,21.91092341275737,27.697605949170963,25.21316073235147,21.952446824182232,11.64245379514972,6.891627370874005,0.495661841645699,5.453801917531435,1.7425991705868316,4.342912477428839,2.385220489186178,2.7051012095192286,0.8373919938015428,0.4931877847680014,0.7728320784131116,1.526977080226249,4.6209492740729985,7.040545828862565,2.62291011917786,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2010,52.0,0.44325592170678074,0.7270139541016913,0.6689408561706077,0.6080963573098291,0.6370515463221512,0.718777907980567,0.6740269951600147,0.6620244180751488,0.6884304446125741,0.7250165182511153,0.5792731459867835,0.49171727954650735,5.4293637938163215,7.693862956740077,10.468795290209355,12.298850672466584,15.09402533702456,18.9695742694405,25.496229792599593,24.551066002957555,19.451957943584205,14.276554192933643,5.095602591056661,2.736209421220167,5.129456766642803,2.9450523155792805,3.031331884544158,3.063912670459285,3.165090928203111,2.4578143362634286,0.2912396560990345,0.7263576008465799,2.5831510882469333,3.8902568166958975,4.9382560420503525,6.280551733985124,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2011,62.0,0.5771214458135768,0.6265487044736328,0.4902250958233918,0.5780580923723606,0.6631544782247625,0.6968379787579785,0.6770122655665808,0.6662831787620886,0.6676348901752419,0.7232097709670052,0.6460815839003069,0.7021524128673226,3.130849304793628,3.2690379184934955,8.09178481354678,9.75451113830576,15.30312680758516,19.653924529316217,23.407646798105414,25.960380896858283,24.023101618654493,13.297837487231106,5.77792068799107,3.0169957269545193,5.792875124074563,4.1126997102061065,6.539490150129347,3.854096326065685,3.369585000231519,1.203907452255403,0.8357882546987611,0.197805840324981,1.2475945577561651,3.274813828937039,5.510124225522051,2.793366240154632,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2012,55.0,0.5461886180499856,0.5725014917188057,0.519751623083085,0.5974322494830513,0.6407418774372999,0.6911730590121471,0.6794216622733062,0.6621775650679116,0.6669907803460698,0.5959583527747909,0.6168260581800917,0.4923737646606118,3.027711805138779,4.881864052775541,7.6622399219530735,14.085728537743307,16.80661922284918,18.850567567657095,26.40895426812807,27.25448603802988,24.036366736600883,14.393877432212491,8.101801002834065,3.23474901502982,5.836170686060769,4.355868099049628,6.8890769756734525,3.2078848696756483,1.8415147911348149,3.2379296782943148,0.9832992242519304,0.0712503191759956,0.146975153837677,6.102097970635708,6.413748801903396,7.005599334829955,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2013,60.0,0.5434914558924508,0.643700168580405,0.6830200738824974,0.6486180252777886,0.6937347175008101,0.6946653925559336,0.6744625152938125,0.671152605706507,0.6808359689216431,0.7202679708563685,0.6742143524853542,0.6933412782526259,2.0287153734531103,5.44064377047448,9.84316539853438,12.339377640123075,18.78697000970351,21.611927718989364,27.86483556731281,27.030075705519835,21.786977852364032,13.839591286397422,6.370527671864295,1.2611742172221625,3.3591094333901688,2.707268168028763,3.1345220072742768,3.681497952809238,2.423680649913064,1.8189787066013503,0.1016438515335278,1.2327863665763577,4.64432895374251,1.0041637412448667,3.584570337557205,2.5479878274748993,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2014,38.0,0.6721704884057558,0.5797372415356044,0.6419877251020466,0.6300104546356691,0.6824271757363741,0.6919304243063581,0.6537780900857958,0.6549875564460476,0.6727459707424588,0.6181761848054138,0.7559402952745672,0.7020206241862533,4.806861665616793,2.4509326290055924,9.52248841465456,13.675278489400114,18.96506964618743,20.990630993443972,28.111421418232453,26.51208086082204,22.06283407146759,15.740135652854576,6.390833365420292,4.3031277278668085,3.8509130569522,5.871567528504531,6.811515519703507,3.3474452579217115,2.1501348398241356,1.4533366238551426,0.6522478313782645,1.173358042291302,1.5245964479771144,5.27821442934986,5.580384972115873,5.35443422438342,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2015,36.0,0.6598970581951578,0.8302156789338816,0.7777849015579485,0.7092063384769349,0.7285178783938562,0.7114261069976424,0.6458889938899334,0.6350339362889643,0.6552423729558398,0.6529115922736957,0.6922043594100217,0.4430667749834846,5.381345676252295,9.247212296033354,12.776004204061223,13.873284752511893,19.912513342983516,26.237662681539742,27.83520097230985,26.534237946525025,19.73969804109288,16.644420094210147,6.3243089920048305,2.8726760304923573,4.261630037903624,4.028728890721769,3.7821732585374743,1.541393061017704,1.226294713946619,0.4588972154586802,0.3796239452705315,1.2468000206281522,1.2893459983977176,4.088414442592843,6.177948388217144,9.79147906200297,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2016,51.0,0.4455364460307294,0.5585871543471675,0.7189662485294568,0.7113149295667975,0.7294689454376907,0.6997314684698047,0.6660794703837948,0.6478247382877811,0.6632688340811039,0.6487354225719831,0.5248453948184485,0.480135764646181,3.4995991805772064,8.362215192503584,10.373291486122412,17.51471512482459,19.310839021554955,22.461081520259143,24.170408068625363,26.351404620581377,19.554819184759825,11.772088537174398,9.374333509147164,-0.182256471122912,6.105966069521175,4.897770101781439,5.829114501773252,1.3129945250534432,1.337714363111934,1.587650274064215,0.9489809194194176,0.376593107724811,1.491247352307571,9.129442890720036,6.30402580961905,4.335328565599598,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2017,45.0,0.4395100904397455,0.46444951375678967,0.5895069575669042,0.662342166814171,0.7188397991825364,0.728692508502429,0.6752740840871538,0.6557207680004579,0.6848383365646519,0.6875788471811357,0.5084344945319397,0.6168323276598588,-0.3859667503816695,3.3363756369810744,8.034767959456929,11.569552483752489,18.54715361885133,22.03139437698843,27.634180854514227,28.451065302976815,21.75158348721942,13.358058557339175,6.1360683810069645,1.729651463231335,3.1953292540592084,6.8887760896989585,7.505765187839711,4.165018712506161,2.0507218089405947,1.3457930528157027,0.0339447925631002,0.1235866074001039,1.2470862977550317,4.517793302875727,8.07752827533533,4.263490954380672,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2018,54.0,0.5146455188473801,0.6274990578225758,0.595888316145638,0.6402677628086885,0.7424515488999243,0.7324208756973934,0.675608444088393,0.652431326856804,0.6723954486155632,0.689490066624685,0.7508991987089522,0.638993645977738,4.5884511918213775,4.280341687600924,8.904070235339304,12.576979789392452,20.90808431463728,21.06735276789186,27.942991125728383,26.188084612519788,19.668004948245027,14.0692684654735,7.446015831604939,3.4253042174777875,6.967527139517351,4.1553059228749385,2.537741007555518,4.67965708476278,0.9091528538563682,1.18867011842611,0.1329186564701804,0.3174859799860373,1.5336681330117816,3.3527560031285217,4.804019364375027,6.243806005435737,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2019,47.0,0.6628586611109659,0.3934293342049209,0.5453341111823207,0.6257168573865407,0.7316674085562297,0.7236619727271043,0.6844424644995076,0.6713821594134645,0.6709569531762037,0.6980836050971603,0.7779584082257517,0.5624897765231908,4.6337106806716974,-0.0234103038284843,8.40442272149238,13.053219423838812,19.701862486462915,22.02730115142549,24.350084401480956,26.176423225752444,18.62678612682896,10.991979698370985,7.525742630116781,3.204544149669516,3.9509513503180496,3.855671944162985,1.1620416477531224,3.1433463382641857,1.4493206377191743,0.8877699818871089,0.808216238237765,0.8409917218804588,3.10600532830245,3.3861898838444993,1.7040076843447511,5.137249792308636,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2020,61.0,0.42361505176331005,0.7095733860490808,0.6877444084065482,0.6688977049256707,0.714081072951577,0.7286115920419264,0.6920716010339063,0.6740535316408196,0.6984503554098431,0.6908793864168279,0.6353598620292132,0.6434359011097741,4.195877890482905,6.620124609407753,8.746544279536238,14.18208203641268,17.933670523850708,20.38010654013181,25.722041326867327,26.04587240164813,22.673479946565067,13.765038577728204,6.460401663595974,3.8504038309428665,10.000108283169649,4.28719606058911,2.634892766096236,1.2620081240944043,3.0554163854258523,2.15355713649441,0.3186826850919284,0.4346515607233212,2.221009258158255,3.5646323693797464,5.8667382324310005,5.235137772375306,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
Washington,2021,30.0,0.6822573515106392,0.6366766385534764,0.6806681925841458,0.6253966687808539,0.6943840163939659,0.7070835739395804,0.6566270459795094,0.6602913011547079,0.6803751314274513,0.6823984296464284,0.622613484643302,0.41693204983156884,4.443548734812907,2.935355066255738,9.76499127160514,14.985452624645689,18.10670193934334,25.422677762270897,28.639844580036257,25.344022099642014,20.55897657906843,13.731747536875446,8.095676767171199,1.3045018468592957,6.554571809250709,6.179588588686996,1.5394893503205005,0.91174045696818,1.183259499879479,1.187584901745978,0.0526746003867605,0.5639345294261705,3.082659675203442,5.596788287882732,8.507178370894518,5.390818945295105,0.33920682880953756,0.88049403022078,0.24882576385303995,0.42760604525936935,0.700945686013658,0.0,,80.0,216.0,0.0,0
